Label,x_coord,y_coord,Image,Image_length,Image_width
17.Lowerleftcorneroftheleftmirror,251,338,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
18.Lowercorneroftheconnectionoftheleftmirrorwiththecar,324,335,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
19.Upperleftcorneroftherightmirror,980,288,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
20.Upperrightcorneroftherightmirror,1037,292,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
21.Lowerrightcorneroftherightmirror,1054,335,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
22.Lowercorneroftheconnectionoftherightmirrorwiththecar,972,337,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
23.Farthestleftedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),264,461,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
24.Farthestrightedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),1023,461,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
25.Leftcornerofthebase,279,641,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
26.Rightcornerofthebase,1006,642,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
27.Upperleftcorneroftheleftheadlight,280,404,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
28.Upperrightcorneroftheleftheadlight,410,432,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
29.Lowerleftcorneroftheleftheadlight,271,447,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
30.Lowerrightcorneroftheleftheadlight,369,472,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
31.Upperleftcorneroftherightheadlight,874,433,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
32.Upperrightcorneroftherightheadlight,1007,408,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
33.Lowerleftcorneroftherightheadlight,912,473,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
34.Lowerrightcorneroftherightheadlight,1014,452,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
35.Upperleftcornerofthegrille,424,447,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
36.Upperrightcornerofthegrille,861,448,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
37.Lowerleftcornerofthegrille,378,474,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
38.Lowerrightcornerofthegrille,904,477,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
39.Upperleftcornerofthecenterbumperbox,442,532,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
40.Upperrightcornerofthecenterbumperbox,840,533,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
41.Lowerleftcornerofthecenterbumperbox,363,614,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
42.Lowerrightcornerofthecenterbumperbox,919,615,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
43.Upperleftcorneroftheleftbumperbox,291,512,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
44.Upperrightcorneroftheleftbumperbox,394,524,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
45.Lowerleftcorneroftheleftbumperbox,282,602,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
46.Lowerrightcorneroftheleftbumperbox,317,607,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
47.Upperleftcorneroftherightbumperbox,892,527,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
48.Upperrightcorneroftherightbumperbox,994,514,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
49.Lowerleftcorneroftherightbumperbox,966,608,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
50.Lowerrightcorneroftherightbumperbox,999,607,2024_hyundai_elantra_sedan_n-line_f_oem_1_1280x855.jpg,1280,855
1.Intersectionofthecenterlineandtheroofofacar,640,93,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
2.Intersectionofthecenterlineandtheupperedgeofthefrontwindshield,640,130,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
3.Intersectionofthecenterlineandtheloweredgeofthefrontwindshield,640,286,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
4.Intersectionofthecenterlineandtheupperedgeofthegrille,640,464,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
5.Intersectionofthecenterlineandtheloweredgeofthegrille,640,634,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
6.Intersectionofthecenterlineandtheupperedgeofthecenterbumperbox,640,655,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
7.Intersectionofthecenterlineandtheloweredgeofthecenterbumperbox,640,671,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
8.Intersectionofthecenterlineandthebaseofthecar,640,704,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
9.Upperleftcorneroftheroof,460,103,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
10.Upperrightcorneroftheroof,841,103,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
11.Upperleftcornerofthewindshield,422,140,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
12.Upperrightcornerofthewindshield,883,140,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
13.Lowerleftcornerofthewindshield,359,277,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
14.Lowerrightcornerofthewindshield,941,280,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
15.Upperleftcorneroftheleftmirror,259,246,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
16.Upperrightcorneroftheleftmirror,320,229,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
17.Lowerleftcorneroftheleftmirror,264,272,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
18.Lowercorneroftheconnectionoftheleftmirrorwiththecar,313,304,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
19.Upperleftcorneroftherightmirror,984,230,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
20.Upperrightcorneroftherightmirror,1053,247,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
21.Lowerrightcorneroftherightmirror,1047,269,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
22.Lowercorneroftheconnectionoftherightmirrorwiththecar,990,302,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
23.Farthestleftedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),236,512,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
24.Farthestrightedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),1064,512,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
25.Leftcornerofthebase,254,686,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
26.Rightcornerofthebase,1045,689,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
27.Upperleftcorneroftheleftheadlight,257,413,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
28.Upperrightcorneroftheleftheadlight,398,474,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
29.Lowerleftcorneroftheleftheadlight,252,458,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
30.Lowerrightcorneroftheleftheadlight,362,490,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
31.Upperleftcorneroftherightheadlight,903,476,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
32.Upperrightcorneroftherightheadlight,1043,413,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
33.Lowerleftcorneroftherightheadlight,938,491,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
34.Lowerrightcorneroftherightheadlight,1048,461,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
35.Upperleftcornerofthegrille,426,481,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
36.Upperrightcornerofthegrille,873,483,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
37.Lowerleftcornerofthegrille,452,599,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
38.Lowerrightcornerofthegrille,847,599,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
39.Upperleftcornerofthecenterbumperbox,436,644,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
40.Upperrightcornerofthecenterbumperbox,855,643,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
41.Lowerleftcornerofthecenterbumperbox,417,662,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
42.Lowerrightcornerofthecenterbumperbox,866,661,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
43.Upperleftcorneroftheleftbumperbox,264,631,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
44.Upperrightcorneroftheleftbumperbox,416,635,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
45.Lowerleftcorneroftheleftbumperbox,250,668,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
46.Lowerrightcorneroftheleftbumperbox,371,667,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
47.Upperleftcorneroftherightbumperbox,884,637,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
48.Upperrightcorneroftherightbumperbox,1032,635,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
49.Lowerleftcorneroftherightbumperbox,925,665,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
50.Lowerrightcorneroftherightbumperbox,1048,675,2024_mazda_3_sedan_25-s-preferred_fs_izmo_1_1280x855.jpg,1280,855
1.Intersectionofthecenterlineandtheroofofacar,640,184,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
2.Intersectionofthecenterlineandtheupperedgeofthefrontwindshield,640,206,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
3.Intersectionofthecenterlineandtheloweredgeofthefrontwindshield,640,342,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
4.Intersectionofthecenterlineandtheupperedgeofthegrille,640,495,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
5.Intersectionofthecenterlineandtheloweredgeofthegrille,640,630,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
6.Intersectionofthecenterlineandtheupperedgeofthecenterbumperbox,640,643,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
7.Intersectionofthecenterlineandtheloweredgeofthecenterbumperbox,640,663,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
8.Intersectionofthecenterlineandthebaseofthecar,640,677,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
9.Upperleftcorneroftheroof,443,193,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
10.Upperrightcorneroftheroof,827,194,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
11.Upperleftcornerofthewindshield,422,212,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
12.Upperrightcornerofthewindshield,851,214,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
13.Lowerleftcornerofthewindshield,356,331,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
14.Lowerrightcornerofthewindshield,916,335,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
15.Upperleftcorneroftheleftmirror,256,317,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
16.Upperrightcorneroftheleftmirror,312,306,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
17.Lowerleftcorneroftheleftmirror,259,348,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
18.Lowercorneroftheconnectionoftheleftmirrorwiththecar,307,376,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
19.Upperleftcorneroftherightmirror,970,308,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
20.Upperrightcorneroftherightmirror,1027,317,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
21.Lowerrightcorneroftherightmirror,1024,347,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
22.Lowercorneroftheconnectionoftherightmirrorwiththecar,968,380,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
23.Farthestleftedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),251,521,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
24.Farthestrightedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),1025,521,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
25.Leftcornerofthebase,272,662,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
26.Rightcornerofthebase,1003,667,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
27.Upperleftcorneroftheleftheadlight,287,414,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
28.Upperrightcorneroftheleftheadlight,437,476,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
29.Lowerleftcorneroftheleftheadlight,293,476,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
30.Lowerrightcorneroftheleftheadlight,393,501,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
31.Upperleftcorneroftherightheadlight,861,481,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
32.Upperrightcorneroftherightheadlight,992,417,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
33.Lowerleftcorneroftherightheadlight,889,504,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
34.Lowerrightcorneroftherightheadlight,989,477,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
35.Upperleftcornerofthegrille,444,474,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
36.Upperrightcornerofthegrille,833,478,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
37.Lowerleftcornerofthegrille,491,627,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
38.Lowerrightcornerofthegrille,792,629,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
39.Upperleftcornerofthecenterbumperbox,470,638,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
40.Upperrightcornerofthecenterbumperbox,808,641,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
41.Lowerleftcornerofthecenterbumperbox,470,659,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
42.Lowerrightcornerofthecenterbumperbox,807,662,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
43.Upperleftcorneroftheleftbumperbox,268,591,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
44.Upperrightcorneroftheleftbumperbox,355,612,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
45.Lowerleftcorneroftheleftbumperbox,272,627,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
46.Lowerrightcorneroftheleftbumperbox,341,635,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
47.Upperleftcorneroftherightbumperbox,925,614,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
48.Upperrightcorneroftherightbumperbox,1006,597,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
49.Lowerleftcorneroftherightbumperbox,939,639,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
50.Lowerrightcorneroftherightbumperbox,1002,631,2024_nissan_versa_sedan_s_exp_izmo_1_036_1280x855.jpg,1280,855
1.Intersectionofthecenterlineandtheroofofacar,640,138,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
2.Intersectionofthecenterlineandtheupperedgeofthefrontwindshield,640,155,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
3.Intersectionofthecenterlineandtheloweredgeofthefrontwindshield,640,281,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
4.Intersectionofthecenterlineandtheupperedgeofthegrille,640,422,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
5.Intersectionofthecenterlineandtheloweredgeofthegrille,640,483,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
6.Intersectionofthecenterlineandtheupperedgeofthecenterbumperbox,640,498,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
7.Intersectionofthecenterlineandtheloweredgeofthecenterbumperbox,640,639,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
8.Intersectionofthecenterlineandthebaseofthecar,640,654,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
9.Upperleftcorneroftheroof,469,145,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
10.Upperrightcorneroftheroof,787,145,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
11.Upperleftcornerofthewindshield,452,161,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
12.Upperrightcornerofthewindshield,810,163,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
13.Lowerleftcornerofthewindshield,361,281,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
14.Lowerrightcornerofthewindshield,898,284,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
15.Upperleftcorneroftheleftmirror,284,255,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
16.Upperrightcorneroftheleftmirror,329,250,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
17.Lowerleftcorneroftheleftmirror,272,289,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
18.Lowercorneroftheconnectionoftheleftmirrorwiththecar,313,306,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
19.Upperleftcorneroftherightmirror,931,250,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
20.Upperrightcorneroftherightmirror,979,252,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
21.Lowerrightcorneroftherightmirror,997,286,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
22.Lowercorneroftheconnectionoftherightmirrorwiththecar,945,309,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
23.Farthestleftedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),235,500,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
24.Farthestrightedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),1018,500,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
25.Leftcornerofthebase,241,648,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
26.Rightcornerofthebase,1013,650,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
27.Upperleftcorneroftheleftheadlight,268,364,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
28.Upperrightcorneroftheleftheadlight,354,395,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
29.Lowerleftcorneroftheleftheadlight,259,412,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
30.Lowerrightcorneroftheleftheadlight,416,461,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
31.Upperleftcorneroftherightheadlight,900,397,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
32.Upperrightcorneroftherightheadlight,989,364,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
33.Lowerleftcorneroftherightheadlight,841,460,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
34.Lowerrightcorneroftherightheadlight,1000,410,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
35.Upperleftcornerofthegrille,365,392,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
36.Upperrightcornerofthegrille,889,394,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
37.Lowerleftcornerofthegrille,386,414,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
38.Lowerrightcornerofthegrille,868,416,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
39.Upperleftcornerofthecenterbumperbox,465,498,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
40.Upperrightcornerofthecenterbumperbox,794,500,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
41.Lowerleftcornerofthecenterbumperbox,394,634,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
42.Lowerrightcornerofthecenterbumperbox,862,633,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
43.Upperleftcorneroftheleftbumperbox,314,504,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
44.Upperrightcorneroftheleftbumperbox,408,523,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
45.Lowerleftcorneroftheleftbumperbox,263,585,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
46.Lowerrightcorneroftheleftbumperbox,367,612,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
47.Upperleftcorneroftherightbumperbox,849,525,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
48.Upperrightcorneroftherightbumperbox,939,504,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
49.Lowerleftcorneroftherightbumperbox,879,615,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
50.Lowerrightcorneroftherightbumperbox,991,585,2024_toyota_camry_sedan_xle_f_oem_1_1280x855.jpg,1280,855
1.Intersectionofthecenterlineandtheroofofacar,640,105,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
2.Intersectionofthecenterlineandtheupperedgeofthefrontwindshield,640,138,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
3.Intersectionofthecenterlineandtheloweredgeofthefrontwindshield,640,307,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
4.Intersectionofthecenterlineandtheupperedgeofthegrille,640,523,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
5.Intersectionofthecenterlineandtheloweredgeofthegrille,640,625,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
6.Intersectionofthecenterlineandtheupperedgeofthecenterbumperbox,640,633,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
7.Intersectionofthecenterlineandtheloweredgeofthecenterbumperbox,640,665,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
8.Intersectionofthecenterlineandthebaseofthecar,640,691,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
9.Upperleftcorneroftheroof,467,115,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
10.Upperrightcorneroftheroof,811,116,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
11.Upperleftcornerofthewindshield,436,145,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
12.Upperrightcornerofthewindshield,843,146,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
13.Lowerleftcornerofthewindshield,353,296,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
14.Lowerrightcornerofthewindshield,925,296,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
15.Upperleftcorneroftheleftmirror,256,255,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
16.Upperrightcorneroftheleftmirror,308,253,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
17.Lowerleftcorneroftheleftmirror,247,302,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
18.Lowercorneroftheconnectionoftheleftmirrorwiththecar,307,339,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
19.Upperleftcorneroftherightmirror,967,254,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
20.Upperrightcorneroftherightmirror,1025,255,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
21.Lowerrightcorneroftherightmirror,1029,304,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
22.Lowercorneroftheconnectionoftherightmirrorwiththecar,973,340,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
23.Farthestleftedgeofthecaratthesamehorizontalleveloftheupperedgeofthebumper(thedarkerline),254,500,2024_toyota_corolla_sedan_se_fs_izmo_1_1280x855.jpg,1280,855
